routes_id,lat,lng,routes_status_code,uber_pool_distance,uber_pool_duration,uber_pool_high_estimate,uber_pool_low_estimate,uber_x_distance,uber_x_duration,uber_x_high_estimate,uber_x_low_estimate,uber_pool_surge,uber_x_surge,radius
5899,42.27759449667817,-71.17883515693849,200,12.88,1980.0,30.0,23.0,12.88,1980.0,30.0,24.0,,,7.25
5900,42.27826542265639,-71.18083867331451,200,12.98,1980.0,30.0,23.0,12.98,1980.0,30.0,24.0,,,7.25
5901,42.27895917361865,-71.18282789564125,200,13.18,2040.0,30.0,23.0,13.18,2040.0,31.0,24.0,,,7.25
5902,42.27967558341412,-71.18480234750719,200,13.28,2040.0,30.0,23.0,13.28,2040.0,31.0,24.0,,,7.25
5903,42.280414480465204,-71.18676155603814,200,13.34,2040.0,30.0,23.0,13.34,2040.0,31.0,24.0,,,7.25
5904,42.281175687808734,-71.18870505201072,200,13.33,2040.0,30.0,23.0,13.33,2040.0,31.0,24.0,,,7.25
5905,42.28195902313828,-71.19063236996463,200,13.33,2040.0,30.0,23.0,13.33,2040.0,31.0,24.0,,,7.25
5906,42.28276429884783,-71.19254304831412,200,13.33,2040.0,30.0,23.0,13.33,2040.0,31.0,24.0,,,7.25
5907,42.283591322076774,-71.19443662945864,200,11.61,1800.0,27.0,21.0,11.61,1800.0,28.0,22.0,,,7.25
5908,42.284439894756,-71.19631265989226,200,11.78,1860.0,28.0,21.0,11.78,1860.0,28.0,22.0,,,7.25
5909,42.2853098136554,-71.19817069031248,200,11.78,1860.0,28.0,21.0,11.78,1860.0,28.0,22.0,,,7.25
5910,42.28620087043254,-71.20001027572765,200,11.67,1800.0,28.0,21.0,11.67,1800.0,28.0,22.0,,,7.25
5911,42.28711285168251,-71.20183097556371,200,11.67,1800.0,28.0,21.0,11.67,1800.0,28.0,22.0,,,7.25
5912,42.288045538989074,-71.20363235376955,200,12.9,1980.0,30.0,23.0,12.9,1980.0,30.0,24.0,,,7.25
5913,42.288998708977,-71.20541397892157,200,12.89,1980.0,30.0,23.0,12.89,1980.0,30.0,24.0,,,7.25
5914,42.28997213336547,-71.20717542432698,200,12.58,1920.0,29.0,22.0,12.58,1920.0,30.0,23.0,,,7.25
5915,42.29096557902285,-71.20891626812593,200,12.48,1920.0,29.0,22.0,12.48,1920.0,29.0,23.0,,,7.25
5916,42.29197880802249,-71.21063609339257,200,12.41,1920.0,29.0,22.0,12.41,1920.0,29.0,23.0,,,7.25
5917,42.29301157769966,-71.21233448823492,200,11.71,1860.0,28.0,21.0,11.71,1860.0,28.0,22.0,,,7.25
5918,42.294063640709744,-71.21401104589354,200,11.71,1860.0,28.0,21.0,11.71,1860.0,28.0,22.0,,,7.25
5919,42.29513474508745,-71.21566536483887,200,11.71,1800.0,28.0,21.0,11.71,1800.0,28.0,22.0,,,7.25
5920,42.296224634307094,-71.21729704886751,200,12.09,1920.0,28.0,21.0,12.09,1920.0,29.0,23.0,,,7.25
5921,42.297333047344154,-71.21890570719694,200,12.0,1860.0,28.0,21.0,12.0,1860.0,29.0,22.0,,,7.25
5922,42.29845971873768,-71.22049095455931,200,11.12,1860.0,27.0,20.0,11.12,1860.0,27.0,21.0,,,7.25
5923,42.29960437865393,-71.22205241129356,200,11.09,1860.0,27.0,20.0,11.09,1860.0,27.0,21.0,,,7.25
5924,42.300766752950935,-71.22358970343645,200,11.17,1860.0,27.0,20.0,11.17,1860.0,27.0,21.0,,,7.25
5925,42.30194656324426,-71.22510246281196,200,12.34,2280.0,30.0,23.0,12.34,2280.0,30.0,24.0,,,7.25
5926,42.30314352697357,-71.22659032711971,200,11.86,2340.0,29.0,22.0,11.86,2340.0,30.0,24.0,,,7.25
5927,42.30435735747036,-71.22805294002154,200,11.89,2340.0,29.0,22.0,11.89,2340.0,30.0,24.0,,,7.25
5928,42.30558776402658,-71.2294899512269,200,11.5,2040.0,28.0,21.0,11.5,2040.0,28.0,22.0,,,7.25
5929,42.306834451964285,-71.2309010165768,200,11.39,2040.0,28.0,21.0,11.39,2040.0,28.0,22.0,,,7.25
5930,42.30809712270618,-71.2322857981261,200,11.28,2040.0,28.0,21.0,11.28,2040.0,28.0,22.0,,,7.25
5931,42.30937547384717,-71.2336439642247,200,11.22,1980.0,27.0,21.0,11.22,1980.0,28.0,22.0,,,7.25
5932,42.31066919922676,-71.23497518959657,200,11.9,2400.0,30.0,23.0,11.9,2400.0,30.0,24.0,,,7.25
5933,42.31197798900236,-71.23627915541809,200,11.47,2220.0,30.0,23.0,11.47,2220.0,32.0,25.0,,,7.25
5934,42.31330152972353,-71.23755554939414,200,11.24,2100.0,29.0,22.0,11.24,2100.0,31.0,24.0,,,7.25
5935,42.314639504407,-71.23880406583292,200,11.22,2100.0,29.0,22.0,11.22,2100.0,31.0,25.0,,,7.25
5936,42.315991592612654,-71.24002440571925,200,12.04,2220.0,31.0,24.0,12.04,2220.0,34.0,27.0,,,7.25
5937,42.31735747052024,-71.2412162767861,200,11.27,1980.0,29.0,22.0,11.27,1980.0,31.0,24.0,,,7.25
5938,42.3187368110069,-71.24237939358463,200,11.73,2160.0,31.0,23.0,11.73,2160.0,33.0,26.0,,,7.25
5939,42.320129283725535,-71.24351347755255,200,11.75,2220.0,31.0,24.0,11.75,2220.0,33.0,26.0,,,7.25
5940,42.32153455518393,-71.24461825708082,200,11.39,1980.0,30.0,22.0,11.39,1980.0,32.0,25.0,,,7.25
5941,42.32295228882464,-71.24569346757873,200,11.12,2100.0,30.0,22.0,11.12,2100.0,32.0,25.0,,,7.25
5942,42.32438214510553,-71.24673885153722,200,11.03,1920.0,29.0,22.0,11.03,1920.0,31.0,24.0,,,7.25
5943,42.32582378158117,-71.24775415859057,200,10.92,1980.0,29.0,22.0,10.92,1980.0,31.0,24.0,,,7.25
5944,42.32727685298482,-71.24873914557642,200,10.94,1980.0,29.0,22.0,10.94,1980.0,31.0,24.0,,,7.25
5945,42.32874101131107,-71.2496935765939,200,10.73,1860.0,28.0,21.0,10.73,1860.0,30.0,24.0,,,7.25
5946,42.33021590589927,-71.25061722306023,200,10.58,1800.0,28.0,21.0,10.58,1800.0,30.0,23.0,,,7.25
5947,42.331701183517474,-71.25150986376539,200,10.55,1740.0,28.0,21.0,10.55,1740.0,29.0,23.0,,,7.25
5948,42.33319648844703,-71.25237128492516,200,12.31,1920.0,31.0,23.0,12.31,1920.0,33.0,26.0,,,7.25
5949,42.334701462567786,-71.25320128023222,200,12.36,1920.0,31.0,23.0,12.36,1920.0,33.0,26.0,,,7.25
5950,42.33621574544382,-71.25399965090573,200,12.51,1920.0,31.0,24.0,12.51,1920.0,33.0,26.0,,,7.25
5951,42.33773897440986,-71.25476620573876,200,12.82,1860.0,31.0,24.0,12.82,1860.0,33.0,26.0,,,7.25
5952,42.339270784658034,-71.25550076114415,200,12.84,1800.0,31.0,24.0,12.84,1800.0,33.0,26.0,,,7.25
5953,42.340810809325255,-71.25620314119855,200,10.58,1860.0,28.0,21.0,10.58,1860.0,30.0,24.0,,,7.25
5954,42.3423586795812,-71.2568731776845,200,10.53,1860.0,28.0,21.0,10.53,1860.0,30.0,23.0,,,7.25
5955,42.343914024716476,-71.25751071013063,200,10.45,1800.0,28.0,21.0,10.45,1800.0,30.0,23.0,,,7.25
5956,42.34547647223153,-71.25811558585019,200,12.01,1860.0,30.0,23.0,12.01,1860.0,32.0,25.0,,,7.25
5957,42.34704564792578,-71.25868765997762,200,10.6,1920.0,28.0,21.0,10.6,1920.0,30.0,24.0,,,7.25
5958,42.34862117598729,-71.25922679550327,200,11.62,1920.0,30.0,22.0,11.62,1920.0,32.0,25.0,,,7.25
5959,42.350202679082756,-71.25973286330607,200,11.69,1980.0,30.0,23.0,11.69,1980.0,32.0,25.0,,,7.25
5960,42.351789778447866,-71.26020574218464,200,11.74,1920.0,30.0,23.0,11.74,1920.0,32.0,25.0,,,7.25
5961,42.353382093978034,-71.26064531888616,200,8.8,1860.0,24.0,18.0,8.8,1860.0,25.0,20.0,,,7.25
5962,42.35497924431938,-71.26105148813359,200,8.73,1800.0,20.0,15.0,8.73,1800.0,23.0,18.0,,,7.25
5963,42.35658084696017,-71.26142415265087,200,8.63,1740.0,20.0,15.0,8.63,1740.0,22.0,17.0,,,7.25
5964,42.35818651832232,-71.26176322318621,200,8.43,1620.0,20.0,14.0,8.43,1620.0,22.0,17.0,,,7.25
5965,42.359795873853294,-71.26206861853335,200,8.32,1620.0,19.0,14.0,8.32,1620.0,21.0,17.0,,,7.25
5966,42.36140852811826,-71.26234026555126,200,8.27,1680.0,24.0,18.0,8.27,1680.0,27.0,21.0,,,7.25
5967,42.36302409489228,-71.26257809918148,200,8.35,1800.0,20.0,15.0,8.35,1800.0,22.0,17.0,,,7.25
5968,42.36464218725293,-71.26278206246369,200,8.21,1800.0,20.0,15.0,8.21,1800.0,22.0,17.0,,,7.25
5969,42.36626241767289,-71.26295210654938,200,8.26,1800.0,20.0,15.0,8.26,1800.0,22.0,17.0,,,7.25
5970,42.36788439811283,-71.26308819071366,200,8.59,1860.0,20.0,15.0,8.59,1860.0,23.0,18.0,,,7.25
5971,42.369507740114244,-71.2631902823648,200,8.4,1740.0,20.0,15.0,8.4,1740.0,22.0,17.0,,,7.25
5972,42.37113205489254,-71.26325835705227,200,8.29,1800.0,20.0,15.0,8.29,1800.0,22.0,17.0,,,7.25
5973,42.37275695343017,-71.2632923984724,200,8.25,1800.0,20.0,15.0,8.25,1800.0,22.0,17.0,,,7.25
5974,42.37438204656982,-71.2632923984724,200,8.16,1680.0,19.0,14.0,8.16,1680.0,21.0,17.0,,,7.25
5975,42.37600694510746,-71.26325835705227,200,8.03,1680.0,19.0,14.0,8.03,1680.0,21.0,16.0,,,7.25
5976,42.377631259885774,-71.2631902823648,200,8.32,1800.0,20.0,15.0,8.32,1800.0,22.0,17.0,,,7.25
5977,42.379254601887176,-71.26308819071366,200,8.28,1680.0,20.0,14.0,8.28,1680.0,22.0,17.0,,,7.25
5978,42.38087658232711,-71.26295210654938,200,8.48,1740.0,20.0,15.0,8.48,1740.0,22.0,17.0,,,7.25
5979,42.38249681274708,-71.26278206246369,200,8.59,1740.0,20.0,15.0,8.59,1740.0,22.0,17.0,,,7.25
5980,42.38411490510773,-71.26257809918148,200,9.27,1800.0,21.0,16.0,9.27,1800.0,23.0,18.0,,,7.25
5981,42.38573047188175,-71.26234026555126,200,9.29,1800.0,21.0,16.0,9.29,1800.0,23.0,18.0,,,7.25
5982,42.3873431261467,-71.26206861853335,200,9.4,1800.0,21.0,16.0,9.4,1800.0,24.0,18.0,,,7.25
5983,42.38895248167768,-71.26176322318621,200,8.42,1560.0,19.0,14.0,8.42,1560.0,21.0,17.0,,,7.25
5984,42.39055815303984,-71.26142415265087,200,8.31,1620.0,19.0,14.0,8.31,1620.0,21.0,17.0,,,7.25
5985,42.392159755680616,-71.26105148813359,200,8.21,1560.0,19.0,14.0,8.21,1560.0,21.0,16.0,,,7.25
5986,42.393756906021984,-71.26064531888616,200,8.1,1560.0,19.0,14.0,8.1,1560.0,21.0,16.0,,,7.25
5987,42.39534922155214,-71.26020574218464,200,7.94,1260.0,18.0,13.0,7.94,1260.0,20.0,15.0,,,7.25
5988,42.39693632091725,-71.25973286330607,200,7.83,1500.0,19.0,13.0,7.83,1500.0,20.0,16.0,,,7.25
5989,42.39851782401272,-71.25922679550327,200,7.92,1500.0,19.0,14.0,7.92,1500.0,20.0,16.0,,,7.25
5990,42.400093352074215,-71.25868765997762,200,8.04,1500.0,19.0,14.0,8.04,1500.0,21.0,16.0,,,7.25
5991,42.401662527768465,-71.25811558585019,200,8.2,1560.0,19.0,14.0,8.2,1560.0,21.0,16.0,,,7.25
5992,42.40322497528352,-71.25751071013063,200,8.32,1620.0,26.0,20.0,8.32,1620.0,26.0,21.0,,,7.25
5993,42.404780320418794,-71.2568731776845,200,8.46,1560.0,26.0,19.0,8.46,1560.0,26.0,20.0,,,7.25
5994,42.40632819067474,-71.25620314119855,200,8.35,1560.0,26.0,19.0,8.35,1560.0,26.0,20.0,,,7.25
5995,42.40786821534198,-71.25550076114415,200,8.22,1500.0,25.0,19.0,8.22,1500.0,26.0,20.0,,,7.25
5996,42.409400025590145,-71.25476620573876,200,8.13,1560.0,25.0,19.0,8.13,1560.0,26.0,20.0,,,7.25
5997,42.41092325455618,-71.25399965090573,200,8.02,1560.0,25.0,19.0,8.02,1560.0,25.0,20.0,,,7.25
5998,42.412437537432226,-71.25320128023222,200,7.93,1500.0,25.0,19.0,7.93,1500.0,25.0,20.0,,,7.25
5999,42.413942511552975,-71.25237128492516,200,7.7,1620.0,25.0,19.0,7.7,1620.0,25.0,20.0,,,7.25
6000,42.41543781648253,-71.25150986376539,200,9.41,1500.0,27.0,21.0,9.41,1500.0,28.0,22.0,,,7.25
6001,42.416923094100746,-71.25061722306023,200,9.29,1440.0,27.0,20.0,9.29,1440.0,27.0,21.0,,,7.25
6002,42.41839798868896,-71.2496935765939,200,9.23,1380.0,26.0,20.0,9.23,1380.0,27.0,21.0,,,7.25
6003,42.4198621470152,-71.24873914557642,200,9.14,1500.0,27.0,20.0,9.14,1500.0,27.0,21.0,,,7.25
6004,42.421315218418826,-71.24775415859057,200,9.04,1500.0,27.0,20.0,9.04,1500.0,27.0,21.0,,,7.25
6005,42.422756854894466,-71.24673885153722,200,8.73,1440.0,26.0,19.0,8.73,1440.0,26.0,20.0,,,7.25
6006,42.424186711175366,-71.24569346757873,200,8.69,1440.0,26.0,19.0,8.69,1440.0,26.0,20.0,,,7.25
6007,42.42560444481608,-71.24461825708082,200,8.82,1440.0,26.0,19.0,8.82,1440.0,26.0,20.0,,,7.25
6008,42.42700971627447,-71.24351347755255,200,9.16,1320.0,26.0,20.0,9.16,1320.0,26.0,21.0,,,7.25
6009,42.428402188993104,-71.24237939358463,200,9.26,1320.0,26.0,20.0,9.26,1320.0,27.0,21.0,,,7.25
6010,42.429781529479754,-71.2412162767861,200,9.5,1380.0,27.0,20.0,9.5,1380.0,27.0,21.0,,,7.25
6011,42.43114740738734,-71.24002440571925,200,8.91,1380.0,26.0,19.0,8.91,1380.0,26.0,20.0,,,7.25
6012,42.43249949559301,-71.23880406583292,200,8.82,1320.0,26.0,19.0,8.82,1320.0,26.0,20.0,,,7.25
6013,42.433837470276494,-71.23755554939414,200,8.61,1380.0,26.0,19.0,8.61,1380.0,26.0,20.0,,,7.25
6014,42.435161010997646,-71.23627915541809,200,8.62,1380.0,25.0,19.0,8.62,1380.0,26.0,20.0,,,7.25
6015,42.436469800773246,-71.23497518959657,200,8.64,1380.0,26.0,19.0,8.64,1380.0,26.0,20.0,,,7.25
6016,42.43776352615283,-71.2336439642247,200,8.77,1500.0,26.0,20.0,8.77,1500.0,26.0,21.0,,,7.25
6017,42.43904187729383,-71.2322857981261,200,9.19,1320.0,26.0,20.0,9.19,1320.0,26.0,21.0,,,7.25
6018,42.440304548035726,-71.2309010165768,200,9.06,1440.0,26.0,20.0,9.06,1440.0,27.0,21.0,,,7.25
6019,42.44155123597343,-71.2294899512269,200,9.16,1320.0,26.0,20.0,9.16,1320.0,26.0,21.0,,,7.25
6020,42.44278164252965,-71.22805294002154,200,9.29,1440.0,27.0,20.0,9.29,1440.0,27.0,21.0,,,7.25
6021,42.443995473026426,-71.22659032711971,200,9.32,1560.0,27.0,20.0,9.32,1560.0,27.0,22.0,,,7.25
6022,42.44519243675575,-71.22510246281196,200,9.6,1440.0,27.0,21.0,9.6,1440.0,28.0,22.0,,,7.25
6023,42.44637224704907,-71.22358970343645,200,8.7,1620.0,27.0,20.0,8.7,1620.0,27.0,21.0,,,7.25
6024,42.447534621346094,-71.22205241129356,200,8.73,1620.0,27.0,20.0,8.73,1620.0,27.0,21.0,,,7.25
6025,42.44867928126233,-71.22049095455931,200,9.01,1800.0,28.0,21.0,9.01,1800.0,28.0,22.0,,,7.25
6026,42.44980595265585,-71.21890570719694,200,8.93,1740.0,27.0,21.0,8.93,1740.0,28.0,22.0,,,7.25
6027,42.45091436569291,-71.21729704886751,200,10.1,1800.0,30.0,23.0,10.1,1800.0,30.0,24.0,,,7.25
6028,42.45200425491256,-71.21566536483887,200,10.36,1800.0,30.0,23.0,10.36,1800.0,30.0,24.0,,,7.25
6029,42.45307535929026,-71.21401104589354,200,10.46,1800.0,30.0,23.0,10.46,1800.0,31.0,24.0,,,7.25
6030,42.454127422300346,-71.21233448823492,200,9.23,1980.0,29.0,22.0,9.23,1980.0,29.0,23.0,,,7.25
6031,42.45516019197753,-71.21063609339257,200,9.12,1800.0,28.0,21.0,9.12,1800.0,29.0,22.0,,,7.25
6032,42.45617342097715,-71.20891626812593,200,9.03,1800.0,28.0,21.0,9.03,1800.0,28.0,22.0,,,7.25
6033,42.45716686663454,-71.20717542432698,200,8.89,1740.0,27.0,21.0,8.89,1740.0,28.0,22.0,,,7.25
6034,42.45814029102301,-71.20541397892157,200,8.64,1740.0,27.0,20.0,8.64,1740.0,27.0,21.0,,,7.25
6035,42.45909346101092,-71.20363235376955,200,8.66,1800.0,27.0,20.0,8.66,1800.0,27.0,22.0,,,7.25
6036,42.460026148317496,-71.20183097556371,200,8.78,1860.0,28.0,21.0,8.78,1860.0,28.0,22.0,,,7.25
6037,42.460938129567474,-71.20001027572765,200,8.95,1800.0,28.0,21.0,8.95,1800.0,28.0,22.0,,,7.25
6038,42.4618291863446,-71.19817069031248,200,9.05,1860.0,28.0,21.0,9.05,1860.0,28.0,22.0,,,7.25
6039,42.462699105244006,-71.19631265989226,200,9.24,1920.0,29.0,22.0,9.24,1920.0,29.0,23.0,,,7.25
6040,42.463547677923216,-71.19443662945864,200,9.33,1920.0,29.0,22.0,9.33,1920.0,29.0,23.0,,,7.25
6041,42.464374701152174,-71.19254304831412,200,9.42,1980.0,29.0,22.0,9.42,1980.0,30.0,23.0,,,7.25
6042,42.46517997686173,-71.19063236996463,200,9.54,1920.0,29.0,22.0,9.54,1920.0,30.0,23.0,,,7.25
6043,42.46596331219127,-71.18870505201072,200,9.69,2040.0,30.0,23.0,9.69,2040.0,30.0,24.0,,,7.25
6044,42.4667245195348,-71.18676155603814,200,9.92,2040.0,30.0,23.0,9.92,2040.0,31.0,24.0,,,7.25
6045,42.467463416585886,-71.18480234750719,200,9.98,1980.0,30.0,23.0,9.98,1980.0,31.0,24.0,,,7.25
6046,42.46817982638135,-71.18282789564127,200,10.12,1980.0,30.0,23.0,10.12,1980.0,31.0,24.0,,,7.25
6047,42.468873577343615,-71.18083867331451,200,9.43,1920.0,29.0,22.0,9.43,1920.0,29.0,23.0,,,7.25
6048,42.46954450332181,-71.17883515693849,200,9.41,1920.0,29.0,22.0,9.41,1920.0,29.0,23.0,,,7.25
6049,42.4701924436316,-71.1768178263482,200,9.4,1920.0,29.0,22.0,9.4,1920.0,29.0,23.0,,,7.25
6050,42.47081724309358,-71.17478716468709,200,9.71,1980.0,22.0,16.0,9.71,1980.0,26.0,20.0,,,7.25
6051,42.47141875207054,-71.17274365829131,200,9.71,1980.0,22.0,16.0,9.71,1980.0,26.0,20.0,,,7.25
6052,42.47199682650324,-71.17068779657328,200,9.85,1980.0,22.0,16.0,9.85,1980.0,26.0,20.0,,,7.25
6053,42.47255132794492,-71.16862007190451,200,9.95,2100.0,22.0,17.0,9.95,2100.0,27.0,21.0,,,7.25
6054,42.473082123594494,-71.16654097949764,200,10.02,2100.0,22.0,17.0,10.02,2100.0,27.0,21.0,,,7.25
6055,42.473589086328296,-71.16445101728782,200,9.77,2040.0,22.0,16.0,9.77,2040.0,26.0,21.0,,,7.25
6056,42.47407209473058,-71.16235068581348,200,9.77,2100.0,22.0,16.0,9.77,2100.0,26.0,21.0,,,7.25
6057,42.47453103312258,-71.16024048809649,200,9.72,1980.0,22.0,16.0,9.72,1980.0,26.0,20.0,,,7.25
6058,42.47496579159017,-71.15812092952156,200,9.6,1980.0,22.0,16.0,9.6,1980.0,26.0,20.0,,,7.25
6059,42.47537626601029,-71.15599251771542,200,9.52,1980.0,22.0,16.0,9.52,1980.0,26.0,20.0,,,7.25
6060,42.47576235807577,-71.15385576242501,200,9.72,1980.0,22.0,16.0,9.72,1980.0,26.0,20.0,,,7.25
6061,42.47612397531898,-71.15171117539556,200,9.71,1980.0,22.0,16.0,9.71,1980.0,26.0,20.0,,,7.25
6062,42.47646103113385,-71.14955927024795,200,9.76,2100.0,22.0,16.0,9.76,2100.0,26.0,21.0,,,7.25
6063,42.47677344479675,-71.14740056235574,200,9.85,2100.0,22.0,17.0,9.85,2100.0,27.0,21.0,,,7.25
6064,42.47706114148571,-71.1452355687217,200,7.25,900.0,22.0,17.0,7.25,900.0,27.0,21.0,,,7.25
6065,42.47732405229843,-71.14306480785405,200,10.07,2040.0,22.0,17.0,10.07,2040.0,27.0,21.0,,,7.25
6066,42.477562114268686,-71.14088879964218,200,10.65,2160.0,23.0,17.0,10.65,2160.0,28.0,22.0,,,7.25
6067,42.477775270381535,-71.13870806523227,200,10.52,2100.0,23.0,17.0,10.52,2100.0,28.0,22.0,,,7.25
6068,42.4779634695868,-71.13652312690235,200,10.45,2040.0,23.0,17.0,10.45,2040.0,27.0,21.0,,,7.25
6069,42.47812666681149,-71.13433450793731,200,10.24,2040.0,23.0,17.0,10.24,2040.0,27.0,21.0,,,7.25
6070,42.47826482297044,-71.13214273250352,200,10.25,2040.0,23.0,17.0,10.25,2040.0,27.0,21.0,,,7.25
6071,42.478377904975744,-71.12994832552334,200,10.08,1920.0,22.0,16.0,10.08,1920.0,26.0,21.0,,,7.25
6072,42.47846588574468,-71.12775181254935,200,9.99,1980.0,22.0,16.0,9.99,1980.0,26.0,21.0,,,7.25
6073,42.478528744206145,-71.1255537196385,200,9.78,1920.0,22.0,16.0,9.78,1920.0,26.0,20.0,,,7.25
6074,42.478566465305796,-71.12335457322618,200,9.68,1920.0,22.0,16.0,9.68,1920.0,26.0,20.0,,,7.25
6075,42.478579040009535,-71.12115490000002,200,9.62,1920.0,22.0,16.0,9.62,1920.0,26.0,20.0,,,7.25
6076,42.482187903067704,-71.11895522101767,200,9.59,1920.0,21.0,16.0,9.59,1920.0,25.0,20.0,,,7.5
6077,42.482151439099496,-71.11675603431557,200,9.42,1980.0,22.0,16.0,9.42,1980.0,26.0,20.0,,,7.5
6078,42.482090674886436,-71.11455783206365,200,9.35,1740.0,21.0,15.0,9.35,1740.0,24.0,19.0,,,7.5
6079,42.48200562402735,-71.11236110621165,200,9.41,1800.0,21.0,15.0,9.41,1800.0,25.0,19.0,,,7.5
6080,42.48189630555631,-71.11016634837888,200,9.4,1800.0,21.0,15.0,9.4,1800.0,25.0,19.0,,,7.5
6081,42.48176274393838,-71.10797404974417,200,9.49,1800.0,21.0,15.0,9.49,1800.0,25.0,19.0,,,7.5
6082,42.48160496906418,-71.10578470093603,200,9.45,1860.0,21.0,16.0,9.45,1860.0,25.0,20.0,,,7.5
6083,42.48142301624315,-71.10359879192278,200,9.25,1740.0,21.0,15.0,9.25,1740.0,24.0,19.0,,,7.5
6084,42.48121692619567,-71.10141681190295,200,9.18,1800.0,21.0,15.0,9.18,1800.0,25.0,19.0,,,7.5
6085,42.48098674504396,-71.09923924919579,200,9.13,1620.0,20.0,15.0,9.13,1620.0,24.0,19.0,,,7.5
6086,42.48073252430171,-71.09706659113193,200,9.19,1860.0,21.0,15.0,9.19,1860.0,25.0,19.0,,,7.5
6087,42.480454320862606,-71.09489932394439,200,9.41,1800.0,21.0,15.0,9.41,1800.0,25.0,19.0,,,7.5
6088,42.480152196987575,-71.0927379326597,200,9.35,1740.0,21.0,15.0,9.35,1740.0,25.0,19.0,,,7.5
6089,42.47982622029085,-71.09058290098942,200,9.45,1920.0,21.0,16.0,9.45,1920.0,25.0,20.0,,,7.5
6090,42.47947646372484,-71.08843471122185,200,9.51,1920.0,21.0,16.0,9.51,1920.0,25.0,20.0,,,7.5
6091,42.47910300556378,-71.08629384411402,200,9.93,1980.0,21.0,15.0,9.93,1980.0,25.0,20.0,,,7.5
6092,42.478705929386265,-71.08416077878431,200,10.03,1980.0,21.0,15.0,10.03,1980.0,25.0,20.0,,,7.5
6093,42.47828532405651,-71.08203599260499,200,10.48,2100.0,22.0,16.0,10.48,2100.0,26.0,20.0,,,7.5
6094,42.47784128370445,-71.0799199610955,200,10.4,2040.0,21.0,16.0,10.4,2040.0,26.0,20.0,,,7.5
6095,42.477373907704724,-71.07781315781605,200,10.45,2040.0,22.0,16.0,10.45,2040.0,26.0,20.0,,,7.5
6096,42.47688330065439,-71.07571605426158,200,10.49,2040.0,22.0,16.0,10.49,2040.0,26.0,20.0,,,7.5
6097,42.4763695723495,-71.07362911975628,200,10.6,2100.0,22.0,16.0,10.6,2100.0,26.0,21.0,,,7.5
6098,42.47583283776061,-71.07155282134852,200,10.71,2160.0,22.0,16.0,10.71,2160.0,27.0,21.0,,,7.5
6099,42.47527321700701,-71.06948762370638,200,10.82,2100.0,22.0,16.0,10.82,2100.0,27.0,21.0,,,7.5
6100,42.47469083532975,-71.06743398901361,200,10.95,2220.0,23.0,17.0,10.95,2220.0,27.0,21.0,,,7.5
6101,42.47408582306375,-71.06539237686621,200,11.02,2160.0,22.0,17.0,11.02,2160.0,27.0,21.0,,,7.5
6102,42.473458315608575,-71.06336324416961,200,11.09,2160.0,23.0,17.0,11.09,2160.0,27.0,21.0,,,7.5
6103,42.47280845339813,-71.06134704503634,200,11.27,2220.0,23.0,17.0,11.27,2220.0,28.0,22.0,,,7.5
6104,42.47213638186921,-71.05934423068447,200,11.29,2280.0,23.0,17.0,11.29,2280.0,28.0,22.0,,,7.5
6105,42.471442251428975,-71.05735524933661,200,11.32,2280.0,23.0,17.0,11.32,2280.0,28.0,22.0,,,7.5
6106,42.470726217421344,-71.05538054611958,200,11.37,2220.0,23.0,17.0,11.37,2220.0,28.0,22.0,,,7.5
6107,42.46998844009211,-71.05342056296482,200,11.63,2400.0,24.0,18.0,11.63,2400.0,29.0,23.0,,,7.5
6108,42.46922908455317,-71.05147573850944,200,11.6,2400.0,24.0,18.0,11.6,2400.0,29.0,23.0,,,7.5
6109,42.46844832074555,-71.04954650799813,200,10.34,2160.0,22.0,16.0,10.34,2160.0,26.0,20.0,,,7.5
6110,42.46764632340136,-71.04763330318569,200,10.56,2040.0,22.0,16.0,10.56,2040.0,26.0,20.0,,,7.5
6111,42.4668232720047,-71.04573655224041,200,10.8,2220.0,22.0,17.0,10.8,2220.0,27.0,21.0,,,7.5
6112,42.46597935075149,-71.04385667964831,200,10.75,2160.0,22.0,16.0,10.75,2160.0,27.0,21.0,,,7.5
6113,42.46511474850827,-71.04199410611808,200,16.68,1980.0,34.0,26.0,16.68,1980.0,37.0,29.0,,,7.5
6114,42.46422965876987,-71.04014924848691,200,16.47,1920.0,33.0,25.0,16.47,1920.0,36.0,29.0,,,7.5
6115,42.46332427961617,-71.03832251962724,200,16.27,1920.0,33.0,25.0,16.27,1920.0,36.0,28.0,,,7.5
6116,42.462398813667775,-71.03651432835443,200,16.13,1860.0,32.0,25.0,16.13,1860.0,36.0,28.0,,,7.5
6117,42.461453468040574,-71.0347250793351,200,16.03,1860.0,32.0,24.0,16.03,1860.0,35.0,28.0,,,7.5
6118,42.46048845429951,-71.03295517299671,200,15.99,1860.0,32.0,24.0,15.99,1860.0,35.0,28.0,,,7.5
6119,42.45950398841117,-71.03120500543788,200,16.13,1920.0,32.0,25.0,16.13,1920.0,36.0,28.0,,,7.5
6120,42.45850029069546,-71.0294749683398,200,15.6,1800.0,31.0,24.0,15.6,1800.0,35.0,27.0,,,7.5
6121,42.45747758577629,-71.02776544887848,200,15.82,1860.0,32.0,24.0,15.82,1860.0,35.0,28.0,,,7.5
